valid_loss,valid_auc,valid_acc,valid_f1,epoch,step,train_loss,test_loss,test_auc,test_acc,test_f1
0.659386157989502,0.8600582584914991,0.7300674335581119,0.6116875119125168,0,7,,,,,
0.6057161688804626,0.8833417556621579,0.6991273304244348,0.5316125149691459,1,15,,,,,
0.5215052366256714,0.8930193669819886,0.768345894486315,0.6902344129454236,2,23,,,,,
0.4815221428871155,0.8873341312469774,0.7742959143197145,0.7069111542177925,3,31,,,,,
0.4144492447376251,0.9017193378088368,0.8205077350257834,0.7979712514763928,4,39,,,,,
0.40309974551200867,0.8993277047683769,0.8183260610868703,0.8004018534154913,5,47,,,,,
,,,,6,49,0.4647354483604431,,,,
0.40111568570137024,0.9031963524510528,0.8256644188813963,0.810633099039299,6,55,,,,,
0.40008270740509033,0.8994322920261856,0.8175327251090837,0.8041144525169215,7,63,,,,,
0.39169248938560486,0.9043705079035421,0.8248710829036097,0.8102781943196048,8,71,,,,,
0.3905535638332367,0.9056814176866457,0.8254660848869496,0.8108371436710742,9,79,,,,,
0.4120502471923828,0.8966011706798787,0.8141610472034907,0.8039315326982026,10,87,,,,,
0.38869255781173706,0.9051608658928765,0.8258627528758429,0.8118042480251516,11,95,,,,,
,,,,12,99,0.44858860969543457,,,,
0.3916114270687103,0.9036867300987093,0.82130107100357,0.8079384000812373,12,103,,,,,
0.38589397072792053,0.9067936700916466,0.8272510908369695,0.8140388913188857,13,111,,,,,
0.38745781779289246,0.9061231636129412,0.8242760809202697,0.8098569768502552,14,119,,,,,
0.38657376170158386,0.9070280080009625,0.8270527568425228,0.8137000024042939,15,127,,,,,
0.39458224177360535,0.904143277817297,0.8191193970646569,0.797312829186033,16,135,,,,,
0.3844684362411499,0.9076282778853293,0.8262594208647362,0.8100144382745572,17,143,,,,,
,,,,18,149,0.4348628520965576,,,,
0.38638627529144287,0.9076910896747665,0.8262594208647362,0.8151397683656619,18,151,,,,,
0.3863169848918915,0.9075213254419608,0.8258627528758429,0.8098521378435759,19,159,,,,,
0.3832751214504242,0.9081635907792089,0.8258627528758429,0.8123748228790445,20,167,,,,,
0.3842790126800537,0.908928848341048,0.8288377627925426,0.812211745647527,21,175,,,,,
0.38418489694595337,0.9071388447699812,0.8254660848869496,0.8133517269451985,22,183,,,,,
0.38011178374290466,0.9094655630446442,0.8298294327647758,0.8162365330693054,23,191,,,,,
,,,,24,199,0.4598010182380676,,,,
0.38417091965675354,0.9087575462216453,0.8306227687425625,0.8120028707744046,24,199,,,,,
0.3820423483848572,0.9094288630366799,0.8288377627925426,0.8162844070443105,25,207,,,,,
0.3998802602291107,0.9023197924136959,0.8149543831812772,0.8068391398539891,26,215,,,,,
0.37870633602142334,0.9110862912294518,0.8282427608092027,0.8144559602865599,27,223,,,,,
0.38060298562049866,0.9097966672642247,0.8258627528758429,0.8133945856704052,28,231,,,,,
0.37986791133880615,0.9102214926848308,0.8282427608092027,0.8146960362347171,29,239,,,,,
0.3787034749984741,0.9120641016894202,0.828639428798096,0.812339708771377,30,247,,,,,
,,,,31,249,0.4310898184776306,,,,
0.38535815477371216,0.9094598873052951,0.8234827449424832,0.803180744836717,31,255,,,,,
0.37999460101127625,0.9106120384627335,0.8314161047203491,0.8141959692575746,32,263,,,,,
0.3784954845905304,0.9106208757135472,0.828639428798096,0.8165088559598317,33,271,,,,,
0.37960290908813477,0.9103070060618348,0.8282427608092027,0.8129028168710405,34,279,,,,,
0.3856325149536133,0.9097344054479305,0.8250694168980564,0.8024561460371609,35,287,,,,,
0.38090911507606506,0.9102285024187182,0.8268544228480762,0.816783138357425,36,295,,,,,
,,,,37,299,0.4290352463722229,,,,
0.37724804878234863,0.9123210988804379,0.8314161047203491,0.813605610260789,37,303,,,,,
0.376560240983963,0.9121124362408068,0.8322094406981356,0.8188229603278983,38,311,,,,,
0.37840694189071655,0.9127741507185533,0.8282427608092027,0.8136666211836638,39,319,,,,,
0.3791956305503845,0.911339981455926,0.8274494248314161,0.8119771142522999,40,327,,,,,
0.3839111924171448,0.9092940960571523,0.8232844109480365,0.8149830313651073,41,335,,,,,
0.3791530728340149,0.9111705579674053,0.8276477588258627,0.817331025152839,42,343,,,,,
,,,,43,349,0.4491269588470459,,,,
0.378878653049469,0.9108701248127571,0.8272510908369695,0.8166730331750804,43,351,,,,,
0.3772851824760437,0.9114378468130893,0.8280444268147561,0.816182939462136,44,359,,,,,
0.375387579202652,0.9134441469208736,0.8312177707259024,0.8198398123477357,45,367,,,,,
0.3738998472690582,0.9135134319516912,0.8318127727092424,0.819997228786552,46,375,,,,,
